date,status,speaker,title,url,last_checked,language,type
2020-12-13,Success,Shawn Martin,What We Wrestle Against,https://www.youtube.com/watch?v=FRnsAVfo6ak,2025-12-28,Unknown,Full Sermon
2020-12-17,Success,Glenn Kelly,What Is The Holy Ghost (A),https://www.youtube.com/watch?v=eHUFJY5IqwY,2025-12-28,Unknown,Full Sermon
2020-12-17,Success,Glenn Kelly,What Is The Holy Ghost (B),https://www.youtube.com/watch?v=vXEhm-0t9Wk,2025-12-28,Unknown,Full Sermon
2020-12-20,Success,Stephen Shembo,King Ahasuerus Part 9 The Mystery of Hatach,https://www.youtube.com/watch?v=GcOaZu063cA,2025-12-28,Unknown,Full Sermon
2020-12-23,Success,Isaiah Chisolm,Before The Beginning,https://www.youtube.com/watch?v=PkyEGCOkcaI,2025-12-28,Unknown,Full Sermon
2020-12-27,Success,Stephen Shembo,King Ahasuerus Part 10 First Banquet of Asuza Street,https://www.youtube.com/watch?v=jgQddxB4WPo,2025-12-28,Unknown,Full Sermon
2021-01-03,Success,Stephen Shembo,"King Ahasuerus Part 11 Lusts of Eyes, Flesh, & Pride of Life",https://www.youtube.com/watch?v=-nZvUfQjJ0Y,2025-12-28,Unknown,Full Sermon
2021-01-07,Success,Glenn Kelly,A Hidden Life,https://www.youtube.com/watch?v=Hbhcc3KicKU,2025-12-28,Unknown,Full Sermon
2021-01-10,Success,Dwayne Lawson,It Is Time To Accept Your Liberty,https://www.youtube.com/watch?v=w4r8yBWGyuk,2025-12-28,Unknown,Full Sermon
2021-01-14,Success,Richard Douglas,The City Of Refuge,https://www.youtube.com/watch?v=8f8TSllvols,2025-12-28,Unknown,Full Sermon
2021-01-17,Success,Stephen Shembo,King Ahasuerus Part 12 The Mystery of Leah & Rachel,https://www.youtube.com/watch?v=0FZnHKBudHk,2025-12-28,Unknown,Full Sermon
2021-01-20,Success,Tim Cross,Three Kinds of Christians,https://www.youtube.com/watch?v=Orjr3H09ysw,2025-12-28,Unknown,Full Sermon
2021-01-31,Success,Stephen Shembo,"King Ahasuerus Part 13 Steps To Rephidim, Then The War of Black & White Dogs",https://www.youtube.com/watch?v=Tqsp884NUTQ,2025-12-28,Unknown,Full Sermon
2021-02-03,Success,Stephen Shembo,King Ahasuerus Part 14 The Rest of Rephidim,https://www.youtube.com/watch?v=iTlnw2qpB1o,2025-12-28,Unknown,Full Sermon
