date,status,speaker,title,url,last_checked,language,type,description,duration,church,first_scraped,video_status,video_removed_date
2019-06-06,No Transcript,Samuel Browning,The Kingdom is The Holy Spirit in You 2 - Bro. Samuel Browning,https://www.youtube.com/watch?v=cBVlxqBA3HQ,2026-01-15,Unknown,Church Service,,123,Believer's Spoken Word Tabernacle,2026-01-15,available,
2019-05-12,No Transcript,,Maintain Your Position,https://www.youtube.com/watch?v=S9Y-iRBZpac,2026-01-15,Unknown,Church Service,,144,Believer's Spoken Word Tabernacle,2026-01-15,available,
2019-04-25,No Transcript,,He Who Finds a Wife,https://www.youtube.com/watch?v=I1qBR2a1J-o,2026-01-15,Unknown,Church Service,,124,Believer's Spoken Word Tabernacle,2026-01-15,available,
2019-04-11,No Transcript,,Song Service(04-11-19),https://www.youtube.com/watch?v=5jc7m8Xt2M8,2026-01-15,Unknown,Song / Worship,,21,Believer's Spoken Word Tabernacle,2026-01-15,available,
2019-04-07,No Transcript,,The Latter Glory,https://www.youtube.com/watch?v=FL7roe_dqKI,2026-01-15,Unknown,Church Service,,134,Believer's Spoken Word Tabernacle,2026-01-15,available,
2019-04-04,No Transcript,,The Church - 2,https://www.youtube.com/watch?v=BfbrG3vgwOc,2026-01-15,Unknown,Church Service,,124,Believer's Spoken Word Tabernacle,2026-01-15,available,
2019-03-28,No Transcript,Jack Duff,It Happened at Calvary - Bro. Jack Duff,https://www.youtube.com/watch?v=8vSQypIcSTI,2026-01-15,Unknown,Church Service,,146,Believer's Spoken Word Tabernacle,2026-01-15,available,
2019-03-14,No Transcript,Samuel Browning,The Unfolding of His Coming 2 - Bro. Samuel Browning,https://www.youtube.com/watch?v=eCcBjcNrkDo,2026-01-15,Unknown,Church Service,,120,Believer's Spoken Word Tabernacle,2026-01-15,available,
2019-03-03,No Transcript,,Serving the Will of God,https://www.youtube.com/watch?v=XU2JBSaVFqo,2026-01-15,Unknown,Church Service,,143,Believer's Spoken Word Tabernacle,2026-01-15,available,
2018-11-11,No Transcript,,Welcoming the Invited,https://www.youtube.com/watch?v=8h9RboXJMWc,2026-01-15,Unknown,Church Service,,167,Believer's Spoken Word Tabernacle,2026-01-15,available,
2018-10-18,No Transcript,,Satisfying the Hunger in a Believer,https://www.youtube.com/watch?v=_ddrcDBjmpc,2026-01-15,Unknown,Church Service,,150,Believer's Spoken Word Tabernacle,2026-01-15,available,
2018-10-11,No Transcript,,Looking Through the Prophetic Lens - 4,https://www.youtube.com/watch?v=3YqXPHL9s8Q,2026-01-15,Unknown,Church Service,,124,Believer's Spoken Word Tabernacle,2026-01-15,available,
2018-09-09,No Transcript,,Children as Arrows - 2,https://www.youtube.com/watch?v=kilpZKQuSgk,2026-01-15,Unknown,Church Service,,170,Believer's Spoken Word Tabernacle,2026-01-15,available,
2018-07-08,No Transcript,,The Hope of Glory,https://www.youtube.com/watch?v=3RMk6N153aI,2026-01-15,Unknown,Church Service,,145,Believer's Spoken Word Tabernacle,2026-01-15,available,
2018-06-10,No Transcript,,Married to Christ the Word,https://www.youtube.com/watch?v=YqS0JQ0LFHg,2026-01-15,Unknown,Church Service,,141,Believer's Spoken Word Tabernacle,2026-01-15,available,
2018-04-01,No Transcript,,I Am the Resurrection and the Life (2),https://www.youtube.com/watch?v=11bdd6fmkNQ,2026-01-15,Unknown,Easter Program,,87,Believer's Spoken Word Tabernacle,2026-01-15,available,
2018-03-25,No Transcript,,Entering Into His Rest,https://www.youtube.com/watch?v=RCaZCKfG9RE,2026-01-15,Unknown,Church Service,,141,Believer's Spoken Word Tabernacle,2026-01-15,available,
2018-01-07,No Transcript,,Vessels of Mercy,https://www.youtube.com/watch?v=RQKFQEp0soc,2026-01-15,Unknown,Church Service,,358,Believer's Spoken Word Tabernacle,2026-01-15,available,
2017-12-17,No Transcript,,The Mercy of God Magnified to Us - 2,https://www.youtube.com/watch?v=tFahSCnWbys,2026-01-15,Unknown,Church Service,,148,Believer's Spoken Word Tabernacle,2026-01-15,available,
2017-11-11,No Transcript,Wayne Lawson,Moving into the Promises of God - Bro. Wayne Lawson,https://www.youtube.com/watch?v=N6oAB4sKWz4,2026-01-15,Unknown,Church Service,,363,Believer's Spoken Word Tabernacle,2026-01-15,available,
2018-09-11,No Transcript,,The Might & Power of Zerrubabel,https://www.youtube.com/watch?v=oMTVznySw6A,2026-01-15,Unknown,Church Service,,138,Believer's Spoken Word Tabernacle,2026-01-15,available,
2017-10-12,No Transcript,,The Victory Over Amalek,https://www.youtube.com/watch?v=iE5t9LD4Wl0,2026-01-15,Unknown,Church Service,,115,Believer's Spoken Word Tabernacle,2026-01-15,available,
2026-01-09,Success,Samuel Browning,Godly Confidence,https://www.youtube.com/watch?v=S2O-uBiW4Jc,2026-01-15,Unknown,Full Sermon,,0,Believer's Spoken Word Tabernacle,2026-01-15,available,
2026-01-04,Success,Alex Magoulas,This Too Shall Pass,https://www.youtube.com/watch?v=N4Yi5NGLSpo,2026-01-10,Unknown,Church Service,,146,Believer's Spoken Word Tabernacle,2026-01-10,available,
