date,status,speaker,title,url,last_checked,language,type,description,duration,church
2024-11-20,Success,Paul Haylett,"November 20, 2024",https://www.youtube.com/watch?v=q1GrHdEJjDo,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-11-17,Success,David Dienhart,"November 17, 2024",https://www.youtube.com/watch?v=nbaK9BRjGC0,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-11-13,Success,Unknown Speaker,"November 13, 2024",https://www.youtube.com/watch?v=fBaLeadRWFw,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-11-10,No Transcript,David Dienhart,"November 10, 2024 - Bro David Dienhart ""Christ The Bride",https://www.youtube.com/watch?v=94X_zHyQjQc,2026-01-05,Unknown,Church Service,Bro David Dienhart Grace Tabernacle The Move Is On,148,Grace Tabernacle Nampa
2024-11-06,Success,Unknown Speaker,"November 6, 2024",https://www.youtube.com/watch?v=1LszOCf2_9I,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-11-03,No Transcript,Paul Haylett,"November 3, 2024 - Bro Paul Haylett ""Spiritual Progression""",https://www.youtube.com/watch?v=GyS0vPX5J1c,2026-01-05,Unknown,Church Service,Bro Paul Haylett Grace Tabernacle,117,Grace Tabernacle Nampa
2024-10-30,No Transcript,Paul Haylett,"October 30, 2024 - Bro Paul Haylett ""Completely Dependent""",https://www.youtube.com/watch?v=pXy87dW_L_o,2026-01-05,Unknown,Church Service,Bro Paul Haylett Grace Tabernacle,98,Grace Tabernacle Nampa
2024-10-27,Success,Paul Haylett,"October 27, 2024",https://www.youtube.com/watch?v=r-qc6FLO5Mo,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2024-10-23,No Transcript,David Nash,"October 23, 2024 - Bro David Nash ""Safe From The Lions Mouth""",https://www.youtube.com/watch?v=PnmCwbiCFv4,2026-01-05,Unknown,Church Service,Bro David Nash Grace Tabernacle,99,Grace Tabernacle Nampa
2024-10-21,Success,Paul Haylett,"October 20th, 2024",https://www.youtube.com/watch?v=CeisVXxyvng,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
