date,status,speaker,title,url,last_checked,language,type,description,duration,church
2025-07-14,Success,Eschol Roberts,That Nothing May Be Lost  Pastor Eschol Roberts  29-06-2025,https://www.youtube.com/watch?v=a1civIvoVtY,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-07-14,Success,Divine,👑Crowning Our Ministry As Adopted Sons Of God  Divine Power,https://www.youtube.com/watch?v=RX3IH5b-8_U,2026-01-07,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-07-12,Success,Unknown Speaker,Called out to be Blessed,https://www.youtube.com/watch?v=hIieZ-TGwJ4,2026-01-07,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-07-08,Success,Adrian Gengan,Fathers Day Message  Pastor Adrian Gengan  15-06-2025,https://www.youtube.com/watch?v=4JbQtbUDQx0,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-07-06,Success,Unknown Speaker,In Changing Seasons the Word is our Constant,https://www.youtube.com/watch?v=8vt4IF_1nqY,2026-01-05,Unknown,Church Service,,49,Son Of Man Revealed Ministries
2025-06-29,Success,Johnathan Naidoo,The Future Home of The Heavenly Bridegroom and the Earthly Bride -Pastor Johnathan Naidoo,https://www.youtube.com/watch?v=uyfaZLCbzyI,2026-01-05,Unknown,Church Service,,95,Son Of Man Revealed Ministries
2025-06-25,Success,Unknown Speaker,God Purges his Sons into Character  Power without Character is Satanic,https://www.youtube.com/watch?v=ho_dPovJBBY,2026-01-07,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-06-18,Success,Adrian Gengan,The Holy Ghost Positioning Sons Of GOD for the Final Omega Manifestation  Pastor Adrian Gengan,https://www.youtube.com/watch?v=vA97L5x7XVw,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-06-17,Success,Adrian Gengan,👑Crowning Our Ministry As Adopted Sons Of God  Divine Character  10625  Pastor Adrian Gengan,https://www.youtube.com/watch?v=70F7fXguKTI,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-06-08,Success,Unknown Speaker,"The Thing which hath been, is that which shall be",https://www.youtube.com/watch?v=h8CyqFPzHLY,2026-01-05,Unknown,Church Service,,75,Son Of Man Revealed Ministries
2025-06-01,Success,Adrian Gengan,The Time Appointed of the Father  Pastor Adrian Gengan  21 May 2025,https://www.youtube.com/watch?v=M3LLgDtrK_s,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-05-25,Success,Adrian Gengan,👑Crowning Our Ministry As Adopted Sons Of God  Divine Nature  Pastor Adrian Gengan 18 May 2025,https://www.youtube.com/watch?v=AG1kc38Xskg,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-05-21,Success,Adrian Gengan,🔴LIVE  A Chosen Generation With A Chance At The Word  Pastor Adrian Gengan  7 May 2025,https://www.youtube.com/watch?v=xkcN9_JPVGs,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-05-18,Success,Adrian Gengan,NEW POPE USA  HAPPY MOTHER'S DAY MRS JESUS CHRIST  IMAGE OF GOD  Pastor Adrian Gengan 11 May 2025,https://www.youtube.com/watch?v=QTST3vlEoV4,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-05-14,Success,Japheth Chetty,The Kingdom  Bro Japheth Chetty   30-04-2025,https://www.youtube.com/watch?v=uQxLjf-yVFM,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-05-11,Success,Unknown Speaker,Being Successful God's Way  Success is doing the Will of God,https://www.youtube.com/watch?v=NVTi8FLpU0I,2026-01-07,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-05-05,Success,Adrian Gengan,The Taking Of The Book Gives The Redeemer Rights  Pastor Adrian Gengan  27-04-2025,https://www.youtube.com/watch?v=WAKx5FBdJEA,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2024-02-04,Success,Joshua Chetty,Understanding Roles & Responsibilities Of Sons Of God In This Hour  Bro Joshua Chetty  02-04-2024,https://www.youtube.com/watch?v=QN1lwZN_Lbo,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-09-04,Success,Unknown Speaker,Good & Bad Bacteria  Pastor Varam (India)  09-04-2025,https://www.youtube.com/watch?v=ZTZoEMcw158,2026-01-07,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-04-24,Success,Dele Adelodun,The Purpose of GOD  Pastor Dele Adelodun (Nigeria)  23-04-2025  IN MEMORY OF PASTOR RONNIE GENGAN,https://www.youtube.com/watch?v=Zla-WJkDXr4,2026-01-07,Unknown,Memorial Service,,,Son Of Man Revealed Ministries
2025-04-22,Success,Dele Adelodun,Sun PM🔴 LIVE  Rev. Dele Adelodun (Nigeria)  Easter Convention 2025  20-04-2025,https://www.youtube.com/watch?v=v21j4MRyl44,2026-01-05,Unknown,Easter Program,,,Son Of Man Revealed Ministries
2025-04-21,Success,Dele Adelodun,Sun AM🔴 LIVE  Rev. Dele Adelodun (Nigeria)  Easter Convention 2025  20-04-2025,https://www.youtube.com/watch?v=pNGRtNo6TG0,2026-01-05,Unknown,Easter Program,,,Son Of Man Revealed Ministries
2025-04-19,Success,Dele Adelodun,Sat PM🔴 LIVE  Rev. Dele Adelodun (Nigeria)  Easter Convention 2025  19-04-2025,https://www.youtube.com/watch?v=5jGJqKyyxDU,2026-01-05,Unknown,Easter Program,,,Son Of Man Revealed Ministries
2025-04-19,Success,Dele Adelodun,Fri PM🔴 LIVE  Rev. Dele Adelodun (Nigeria)  Easter Convention 2025  18-04-2025,https://www.youtube.com/watch?v=YdTrj82Md8Q,2026-01-05,Unknown,Easter Program,,,Son Of Man Revealed Ministries
2025-04-19,Success,Dele Adelodun,Fri AM🔴 LIVE  Rev. Dele Adelodun (Nigeria)  Easter Convention 2025  18-04-2025,https://www.youtube.com/watch?v=08DpAAmniTs,2026-01-05,Unknown,Easter Program,,,Son Of Man Revealed Ministries
2025-04-18,Success,Adrian Gengan,I GIVE IT TO YOU🔥  Pastor Adrian Gengan  30-03-2025 🔴 LIVE,https://www.youtube.com/watch?v=RSZu_pqtPvA,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-04-06,Success,Joel Basdeo,Brother Joel Basdeo (Guyana)  26-03-2025,https://www.youtube.com/watch?v=7vjcMbtgsR8,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-03-22,Success,Joshua Chetty,Brother Joshua Chetty  16-03-2025,https://www.youtube.com/watch?v=zwnen_OoqQo,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-03-18,Success,William Marrion,Exposing The Rider of The First Seal  William Marrion Branham,https://www.youtube.com/watch?v=-HSpO1RCGoY,2026-01-07,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-03-17,Success,William Marrion,"God Hiding Himself In Simplicity, Then Revealing Himself In The Same  William Marrion Branham",https://www.youtube.com/watch?v=8V5kb_CLZgo,2026-01-07,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-03-16,Success,Adrian Gengan,And I Took The Little Book  The Authority and Power In The SHOUT  Pastor Adrian Gengan  09-03-25,https://www.youtube.com/watch?v=NWUvqQZsLi8,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-05-03,Success,Adrian Gengan,The Abstract Title Deed Are For Adopted Sons  Pastor Adrian Gengan  05-03-2025,https://www.youtube.com/watch?v=IF1FfMfItA0,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-02-03,Success,Unknown Speaker,Changing of Masks,https://www.youtube.com/watch?v=GL-SvhAPMAE,2026-01-07,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-02-27,Success,Joshua Chetty,The Marriage of the Lamb and the Bride’s Responsibility  Brother Joshua Chetty  23-02-2025,https://www.youtube.com/watch?v=z3ipFrUM3sw,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-02-26,Success,Joshua Chetty,Pressing Toward the Mark – The Bride’s High Calling in Christ Brother Joshua Chetty  19-02-2025,https://www.youtube.com/watch?v=fLxtqNMVuMY,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-02-18,Success,Adrian Gengan,Through Revelation We Obtain The Promise & Defeat Satan’s Kingdom Pastor Adrian Gengan  16-02-2025,https://www.youtube.com/watch?v=sBnjtFR1i5I,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-09-02,Success,Joshua Chetty,Revelation 13 & America in the Last Days  Bro Joshua Chetty  09-02-2025,https://www.youtube.com/watch?v=0r5exgeOdwM,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-12-01,Success,Unknown Speaker,After 25 years,https://www.youtube.com/watch?v=NnWHsTDX1yo,2026-01-07,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-02-15,Success,Japheth Chetty,Living & Walking in the Brides vision  Bro Japheth Chetty  29-01-2025,https://www.youtube.com/watch?v=3nYGlQCvKKo,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-02-02,Success,Adrian Gengan,5x5 Multiplication Of Grace  The Bride Is Perfected & Married  Pastor Adrian Gengan  02-02-2025,https://www.youtube.com/watch?v=nYCLHF9yxeA,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-01-27,Success,Unknown Speaker,After 25 years,https://www.youtube.com/watch?v=rQ1o2H594DM,2026-01-07,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-01-25,Success,Adrian Gengan,A Spiritually Successful Man of Vision  Pastor Adrian Gengan  22-01-2025,https://www.youtube.com/watch?v=qX97V9EARN4,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-01-20,Success,Joshua Chetty,God’s Watchman In The End Times  Brother Joshua Chetty  19-01-2025,https://www.youtube.com/watch?v=-matEBWj-JE,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-01-18,Success,Adrian Gengan,Are We Able To Discern The Signs Of The Time Like William Branham  Pst Adrian Gengan  15-01-2025,https://www.youtube.com/watch?v=Me1QnuNiTSI,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-05-01,Success,Adrian Gengan,"Expectations, Visions and Declarations For You in 2025  Pastor Adrian Gengan  05-01-2025",https://www.youtube.com/watch?v=VnxdvS9Hcds,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-01-04,No Transcript,Adrian Gengan,The Opening Of Dimensional Doors | Pastor Adrian Gengan | 31-12-2024 (Watch Night Service),https://www.youtube.com/watch?v=3BNo9b35kog,2026-01-05,Unknown,Church Service,,128,Son Of Man Revealed Ministries
2025-01-04,Success,Adrian Gengan,Our Christmas Gift The Word Of God Made Flesh In Us  Pastor Adrian Gengan  22-12-2024,https://www.youtube.com/watch?v=800W01y6AtE,2026-01-05,Unknown,Christmas Program,,,Son Of Man Revealed Ministries
